Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q,"['Solar Panel One Flux (Raw V)', 'Solar Panel Two Flux (Raw V)', 'Solar Panel Three Flux (Raw V)', 'Solar Panel Four Flux (Raw V)']"
17:41:42.72,-28.080000000000002,18.8,-26.560000000000002,0.3190243880487805,0.2410975612195121,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60547159  0.41678516 -0.67800758],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.10784463361164,-54.91791894405008,167.45278331883463,[ 0.8753245   0.11965958 -0.46843946  0.00728551],[ 0.87548858  0.11936214 -0.46817228  0.00933494],[0. 0. 0. 0.]
17:41:42.75,-26.42666666666667,18.853333333333335,-25.826666666666668,0.3190243880487805,-0.06378048756097576,0.15796747756097573,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.58881525  0.43231443 -0.68293546],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.147560551008763,-54.861320536037766,165.6759264686247,[ 0.87527847  0.11278217 -0.46982435  0.02080528],[ 0.8751788   0.11414905 -0.46972822  0.01968407],[0. 0. 0. 0.]
17:41:42.78,-26.42666666666667,18.853333333333335,-25.826666666666668,0.3190243880487805,-0.06378048756097576,0.15796747756097573,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.58881525  0.43231443 -0.68293546],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.147560551008763,-54.861320536037766,165.6759264686247,[ 0.87527847  0.11278217 -0.46982435  0.02080528],[ 0.87512683  0.11338823 -0.4699435   0.02119536],[0. 0. 0. 0.]
17:41:42.80,-25.826666666666668,18.733333333333334,-24.346666666666668,0.13609755878048785,0.3630487807317072,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59473934  0.44419504 -0.67005662],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.043906355247238,-55.00867580101818,165.29220121746135,[ 0.87475466  0.11016075 -0.47127391  0.0238706 ],[ 0.87511482  0.11081808 -0.47045654  0.02374973],[0. 0. 0. 0.]
17:41:42.83,-27.866666666666667,19.560000000000002,-24.213333333333335,0.07512194902439026,0.18012195146341453,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62034119  0.44742662 -0.64419424],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.83701123747472,-55.29933448958477,166.41571322142448,[ 0.87405793  0.11271413 -0.47230863  0.0155827 ],[ 0.87436222  0.11241304 -0.47176233  0.01715597],[0. 0. 0. 0.]
17:41:42.86,-27.933333333333334,20.506666666666668,-25.400000000000002,0.07512194902439026,0.18012195146341453,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.605076    0.45602413 -0.65262931],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.90432306876883,-55.205273533248175,165.15774313037664,[ 0.8741236   0.10819972 -0.47283353  0.02508398],[ 0.87430622  0.10879119 -0.47240043  0.02430948],[0. 0. 0. 0.]
17:41:42.89,-27.933333333333334,20.506666666666668,-25.400000000000002,0.1970731685365854,0.18012195146341453,0.40186991658536597,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.605076    0.45602413 -0.65262931],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.90432306876883,-55.205273533248175,165.15774313037664,[ 0.8741236   0.10819972 -0.47283353  0.02508398],[ 0.87425568  0.10824269 -0.47253618  0.02588587],[0. 0. 0. 0.]
17:41:42.91,-28.680000000000003,19.346666666666668,-25.080000000000002,0.1970731685365854,0.11914634170731697,0.40186991658536597,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6243922   0.43269821 -0.65031272],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.885821549203936,-55.23117547555825,167.45535199516243,[ 0.87437172  0.1174754  -0.47076126  0.00758051],[ 0.87443836  0.11609227 -0.47090948  0.01115334],[0. 0. 0. 0.]
17:41:42.94,-28.680000000000003,18.973333333333336,-25.453333333333337,0.1970731685365854,0.11914634170731697,0.15796747756097573,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62292703  0.42349291 -0.65773525],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.945144118805693,-55.147995097880546,167.91868669191894,[ 0.87464868  0.11996065 -0.46966314  0.00395811],[ 0.8746855   0.11958748 -0.46967432  0.00549049],[0. 0. 0. 0.]
17:41:42.97,-28.680000000000003,18.973333333333336,-25.453333333333337,0.1970731685365854,0.11914634170731697,0.15796747756097573,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62292703  0.42349291 -0.65773525],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.945144118805693,-55.147995097880546,167.91868669191894,[ 0.87464868  0.11996065 -0.46966314  0.00395811],[ 0.87471671  0.12009856 -0.46949469  0.00466468],[0. 0. 0. 0.]
17:41:42.99,-26.8,18.92,-24.733333333333334,0.25804877829268297,0.11914634170731697,-0.14691057121951212,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60417251  0.43882431 -0.66513818],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.004437497196818,-55.06447872688903,166.08786283568065,[ 0.87472908  0.11303502 -0.47090712  0.01784974],[ 0.87479312  0.11464749 -0.47046665  0.01594007],[0. 0. 0. 0.]
17:41:43.02,-27.30666666666667,19.346666666666668,-24.62666666666667,0.1970731685365854,0.18012195146341453,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6099611   0.44429602 -0.65616195],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.932559530518265,-55.165672291727354,166.06897036437167,[ 0.87441674  0.11223833 -0.47166787  0.01809286],[ 0.87458953  0.11277757 -0.47121164  0.01827475],[0. 0. 0. 0.]
17:41:43.05,-27.373333333333335,19.32,-23.893333333333334,0.13609755878048785,0.05817073195121941,-0.14691057121951212,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61794178  0.44838789 -0.6458299 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.850052079462003,-55.28114897333839,166.24115080433745,[ 0.87408901  0.11212437 -0.47234634  0.01689552],[ 0.87419144  0.11258878 -0.47204309  0.0169828 ],[0. 0. 0. 0.]
17:41:43.07,-27.373333333333335,19.32,-23.893333333333334,0.13609755878048785,0.05817073195121941,-0.14691057121951212,0.008797653958944282,0.011730205278592375,0.011730205278592375,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61794178  0.44838789 -0.6458299 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.850052079462003,-55.28114897333839,166.24115080433745,[ 0.87408901  0.11212437 -0.47234634  0.01689552],[ 0.8741329   0.11256149 -0.47216472  0.01679462],[0. 0. 0. 0.]
17:41:43.10,-27.680000000000003,19.32,-25.493333333333336,0.1970731685365854,0.18012195146341453,-0.08593496146341456,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60720717  0.43564021 -0.6644675 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.999060213084597,-55.0720683738483,166.4265205964921,[ 0.87475486  0.11437255 -0.47062685  0.01527194],[ 0.8747903   0.11452192 -0.47051487  0.01556941],[0. 0. 0. 0.]
17:41:43.13,-27.333333333333336,19.333333333333336,-24.94666666666667,0.07512194902439026,0.18012195146341453,0.21894308731707324,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60741328  0.44170261 -0.66026352],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.965379367945907,-55.11953564976241,166.0875212733083,[ 0.87456081  0.11264279 -0.47131133  0.01790587],[ 0.8747373   0.11283783 -0.47093139  0.01805295],[0. 0. 0. 0.]
17:41:43.16,-27.333333333333336,19.30666666666667,-24.853333333333335,0.07512194902439026,0.18012195146341453,0.21894308731707324,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60843324  0.44184522 -0.65922818],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95709109304749,-55.13119783482811,166.13124071808423,[ 0.87453192  0.11273975 -0.47135389  0.01758365],[ 0.87470476  0.11267394 -0.47102772  0.01813954],[0. 0. 0. 0.]
17:41:43.18,-27.333333333333336,19.30666666666667,-24.853333333333335,0.13609755878048785,0.11914634170731697,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60843324  0.44184522 -0.65922818],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95709109304749,-55.13119783482811,166.13124071808423,[ 0.87453192  0.11273975 -0.47135389  0.01758365],[ 0.87463422  0.11287054 -0.47111758  0.01798488],[0. 0. 0. 0.]
17:41:43.21,-27.64,19.32,-25.546666666666667,0.07512194902439026,0.05817073195121941,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.011730205278592375,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60616049  0.43552859 -0.66549553],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.00730305613032,-55.060432925220276,166.37988825979372,[ 0.87478406  0.11426332 -0.47058778  0.01561658],[ 0.87479684  0.11409761 -0.47058409  0.0162121 ],[0. 0. 0. 0.]
17:41:43.24,-27.373333333333335,19.333333333333336,-24.040000000000003,-0.10780488024390245,0.18012195146341453,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61648067  0.44763075 -0.64774864],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.865356902886063,-55.259783279589435,166.21012512402953,[ 0.87414998  0.11214897 -0.47221993  0.01711038],[ 0.87443076  0.11209503 -0.47170963  0.01719227],[0. 0. 0. 0.]
17:41:43.27,-27.373333333333335,19.32,-24.866666666666667,-0.10780488024390245,0.18012195146341453,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60879282  0.44174927 -0.65896046],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.954948303610617,-55.13421169065171,166.15500725032908,[ 0.87452633  0.11281609 -0.47135262  0.01740524],[ 0.87469836  0.11237202 -0.47113273  0.01758605],[0. 0. 0. 0.]
17:41:43.29,-27.373333333333335,19.32,-24.866666666666667,0.25804877829268297,0.11914634170731697,0.09699186780487812,0.01466275659824047,0.011730205278592375,0.005865102639296188,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60879282  0.44174927 -0.65896046],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.954948303610617,-55.13421169065171,166.15500725032908,[ 0.87452633  0.11281609 -0.47135262  0.01740524],[ 0.87460141  0.11310207 -0.47112752  0.01786497],[0. 0. 0. 0.]
17:41:43.32,-27.573333333333334,19.386666666666667,-25.6,-0.04682927048780487,0.05817073195121941,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60438874  0.43679698 -0.66627521],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.013556290657352,-55.05160108592485,166.21618387853493,[ 0.87478781  0.11365347 -0.47068566  0.01685774],[ 0.87481773  0.1132869  -0.47070048  0.01735171],[0. 0. 0. 0.]
17:41:43.35,-28.14666666666667,19.32,-24.813333333333336,0.25804877829268297,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61989688  0.43725616 -0.65156343],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.895808926784195,-55.21719778276207,166.97079722988164,[ 0.87437459  0.11558264 -0.47115057  0.01126337],[ 0.87466093  0.11553642 -0.47059272  0.0127311 ],[0. 0. 0. 0.]
17:41:43.37,-28.14666666666667,19.32,-24.813333333333336,0.25804877829268297,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61989688  0.43725616 -0.65156343],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.895808926784195,-55.21719778276207,166.97079722988164,[ 0.87437459  0.11558264 -0.47115057  0.01126337],[ 0.8746346   0.11586684 -0.47057816  0.01205815],[0. 0. 0. 0.]
17:41:43.40,-27.373333333333335,19.32,-24.893333333333334,0.3190243880487805,-0.0028048778048781475,0.27991869707317085,0.01466275659824047,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60854344  0.44156832 -0.65931199],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.957761918897994,-55.130254209970175,166.1526987532183,[ 0.87453808  0.11283472 -0.47132585  0.01741896],[ 0.87446932  0.11356749 -0.47127758  0.01741486],[0. 0. 0. 0.]
17:41:43.43,-28.28,19.293333333333333,-24.933333333333334,0.3190243880487805,0.3020731709756097,0.27991869707317085,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62072009  0.43514972 -0.65218961],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.900810458922983,-55.21019396083106,167.13265439846577,[ 0.87441104  0.11629748 -0.47093504  0.01002111],[ 0.87462609  0.11617967 -0.47051967  0.01194657],[0. 0. 0. 0.]
17:41:43.46,-26.986666666666668,19.453333333333333,-25.26666666666667,0.3190243880487805,0.3020731709756097,0.27991869707317085,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59889632  0.44388125 -0.6665528 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.01578304014198,-55.04845508815736,165.52576019967807,[ 0.87467998  0.11083791 -0.47133891  0.02212509],[ 0.87487441  0.1119008  -0.47075604  0.02148796],[0. 0. 0. 0.]
17:41:43.48,-26.986666666666668,19.453333333333333,-25.26666666666667,0.07512194902439026,0.18012195146341453,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59889632  0.44388125 -0.6665528 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.01578304014198,-55.04845508815736,165.52576019967807,[ 0.87467998  0.11083791 -0.47133891  0.02212509],[ 0.8748576   0.11108153 -0.47094804  0.02220372],[0. 0. 0. 0.]
17:41:43.51,-27.666666666666668,19.14666666666667,-25.6,0.3190243880487805,0.11914634170731697,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60695435  0.431833   -0.66717815],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.020800078526968,-55.041364951730934,166.63530304418333,[ 0.8748748   0.11544642 -0.47019138  0.0136481 ],[ 0.87491336  0.11520893 -0.47012077  0.01549125],[0. 0. 0. 0.]
17:41:43.54,-27.360000000000003,19.293333333333333,-25.8,0.1970731685365854,0.2410975612195121,0.40186991658536597,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60006277  0.4350399  -0.67131584],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.054021152927135,-54.9943479209922,166.09723323206816,[ 0.87494443  0.11357017 -0.47038322  0.01771109],[ 0.87510477  0.11376915 -0.47001348  0.01831782],[0. 0. 0. 0.]
17:41:43.57,-27.360000000000003,19.293333333333333,-25.8,0.1970731685365854,0.2410975612195121,0.40186991658536597,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60006277  0.4350399  -0.67131584],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.054021152927135,-54.9943479209922,166.09723323206816,[ 0.87494443  0.11357017 -0.47038322  0.01771109],[ 0.87513264  0.11355813 -0.4699964   0.01872966],[0. 0. 0. 0.]
17:41:43.59,-27.360000000000003,19.533333333333335,-24.880000000000003,0.07512194902439026,0.05817073195121941,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60730036  0.44566249 -0.65770146],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.944873782582402,-55.14837500936767,165.85569568830707,[ 0.87443452  0.11148361 -0.47174935  0.01970328],[ 0.87457278  0.11188046 -0.47139887  0.01970603],[0. 0. 0. 0.]
17:41:43.62,-27.360000000000003,19.32,-24.866666666666667,0.07512194902439026,-0.06378048756097576,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6086069   0.44183301 -0.65907604],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.955873385680206,-55.1329106134478,166.14076601818246,[ 0.87452814  0.11276676 -0.47135709  0.01751264],[ 0.87445782  0.11273604 -0.47147841  0.01795051],[0. 0. 0. 0.]
17:41:43.65,-28.013333333333335,19.30666666666667,-24.90666666666667,0.07512194902439026,-0.06378048756097576,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61729618  0.43722989 -0.65404545],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.91563896034391,-55.18941338888272,166.8425967992347,[ 0.87444641  0.11525215 -0.47107458  0.01221323],[ 0.87437329  0.11498367 -0.47125014  0.01316808],[0. 0. 0. 0.]
17:41:43.67,-28.013333333333335,19.30666666666667,-24.90666666666667,0.3190243880487805,0.3020731709756097,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61729618  0.43722989 -0.65404545],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.91563896034391,-55.18941338888272,166.8425967992347,[ 0.87444641  0.11525215 -0.47107458  0.01221323],[ 0.87464299  0.11572162 -0.47057925  0.01277951],[0. 0. 0. 0.]
17:41:43.70,-27.32,20.253333333333334,-24.866666666666667,0.1970731685365854,-0.12475609731707327,-0.024959351707317,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60282811  0.45905081 -0.65258764],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.903990103934014,-55.20574000345736,164.87293880731144,[ 0.87405712  0.10702085 -0.47310437  0.02725689],[ 0.87399905  0.10865846 -0.47294938  0.02525649],[0. 0. 0. 0.]
17:41:43.73,-27.360000000000003,20.880000000000003,-24.880000000000003,-0.04682927048780487,-0.18573170707317088,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59970075  0.46981382 -0.64779162],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.86569988816158,-55.25930418318492,164.1178592108574,[ 0.87369336  0.10351223 -0.47418532  0.03306682],[ 0.87356938  0.1040446  -0.47436254  0.03211615],[0. 0. 0. 0.]
17:41:43.76,-27.360000000000003,20.880000000000003,-24.880000000000003,-0.04682927048780487,-0.18573170707317088,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59970075  0.46981382 -0.64779162],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.86569988816158,-55.25930418318492,164.1178592108574,[ 0.87369336  0.10351223 -0.47418532  0.03306682],[ 0.87350098  0.10337324 -0.47456633  0.03311828],[0. 0. 0. 0.]
17:41:43.78,-26.506666666666668,19.30666666666667,-24.493333333333336,0.25804877829268297,0.3020731709756097,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6000757   0.44959108 -0.6616472 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.976460250558898,-55.10393254411027,165.26113664604253,[ 0.87445674  0.10935266 -0.47199776  0.0241974 ],[ 0.87455092  0.10887201 -0.47184597  0.02586413],[0. 0. 0. 0.]
17:41:43.81,-25.76,20.200000000000003,-24.880000000000003,0.3799999978048781,0.3630487807317072,-0.14691057121951212,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.58048288  0.4680172  -0.66633289],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.014018993541026,-55.05094741365436,163.1941019887781,[ 0.87404109  0.10120691 -0.4735143   0.03991909],[ 0.87439626  0.10310059 -0.47260327  0.03804741],[0. 0. 0. 0.]
17:41:43.84,-26.240000000000002,18.826666666666668,-24.90666666666667,0.014146339268292701,0.2410975612195121,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59494714  0.43936686 -0.67304879],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.06794810340957,-54.974601894033626,165.58181967210353,[ 0.87491616  0.11159358 -0.47074497  0.02162784],[ 0.8750733   0.1102165  -0.47064392  0.02435857],[0. 0. 0. 0.]
17:41:43.87,-27.6,20.94666666666667,-25.973333333333336,0.014146339268292701,0.2410975612195121,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59299124  0.46190173 -0.6595515 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.06794810340957,-54.974601894033626,165.58181967210353,[ 0.87491616  0.11159358 -0.47074497  0.02162784],[ 0.87515339  0.11125907 -0.47034859  0.02236434],[0. 0. 0. 0.]
17:41:43.89,-27.6,20.94666666666667,-25.973333333333336,0.1970731685365854,0.3020731709756097,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.011730205278592375,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59299124  0.46190173 -0.6595515 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.959679117731348,-55.12755709401508,164.2000524688577,[ 0.8741226   0.1048068  -0.47316057  0.03231538],[ 0.8745052   0.10587245 -0.47227114  0.03149052],[0. 0. 0. 0.]
17:41:43.92,-26.040000000000003,19.093333333333334,-24.893333333333334,0.1970731685365854,0.3020731709756097,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.5906781   0.44573105 -0.67262413],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.064534551917447,-54.979443669105834,164.99184769239653,[ 0.87477842  0.10913393 -0.47134848  0.02613645],[ 0.87497531  0.10888914 -0.47097171  0.02733145],[0. 0. 0. 0.]
17:41:43.95,-25.90666666666667,18.64,-24.880000000000003,-0.04682927048780487,0.18012195146341453,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59131289  0.43809552 -0.67706823],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.1002817511386,-54.92867718807089,165.4668831625341,[ 0.87503403  0.11144752 -0.47052131  0.02246308],[ 0.87519432  0.11078089 -0.47032762  0.02354633],[0. 0. 0. 0.]
17:41:43.98,-25.90666666666667,18.64,-24.880000000000003,-0.04682927048780487,0.18012195146341453,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59131289  0.43809552 -0.67706823],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.1002817511386,-54.92867718807089,165.4668831625341,[ 0.87503403  0.11144752 -0.47052131  0.02246308],[ 0.87522496  0.11105813 -0.47023249  0.02299484],[0. 0. 0. 0.]
17:41:44.00,-28.213333333333335,20.453333333333333,-25.74666666666667,0.25804877829268297,0.3630487807317072,0.09699186780487812,0.011730205278592375,0.011730205278592375,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60607354  0.45102532 -0.65517252],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.924648132481405,-55.17677651422725,165.48934673271165,[ 0.87427998  0.10977165 -0.47231056  0.0225264 ],[ 0.87469521  0.11029845 -0.47139136  0.02308088],[0. 0. 0. 0.]
17:41:44.03,-28.16,19.333333333333336,-25.74666666666667,0.3190243880487805,-0.0028048778048781475,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61134858  0.43131131 -0.66349338],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.99125205484011,-55.08308347836556,166.88716098869017,[ 0.87477561  0.11618589 -0.47024464  0.01176635],[ 0.87469483  0.11567545 -0.4704568   0.01409076],[0. 0. 0. 0.]
