Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q,"['Solar Panel One Flux (Raw V)', 'Solar Panel Two Flux (Raw V)', 'Solar Panel Three Flux (Raw V)', 'Solar Panel Four Flux (Raw V)']"
17:50:39.29,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017141e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.32,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.34,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.37,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.40,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.42,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.45,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.48,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.51,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.53,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.56,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.59,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.62,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.64,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.67,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.69,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.72,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.75,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.78,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.80,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.83,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.86,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.89,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.91,0,0,0,0,0,0,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[0 0 1],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-6.421268564557994,-68.47479724422087,175.62752403483643,[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[ 8.26017140e-01  2.48387488e-02 -5.63097434e-01 -3.99003633e-13],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.94,-12.24,-0.6533333333333333,-47.57333333333334,-103.76634146560977,-36.222317072926835,-10.939593498048781,0,0,0,0,0,0,42.75,-84.99,0.3,[0 0 1],[-0.20784903 -0.01410614 -0.9780592 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-25.00043919858881,-50.3025890095524,-156.42279758993303,[ 0.84629792  0.27656149 -0.36615626 -0.27059779],[ 0.8293295   0.16248266 -0.42093554 -0.32958342],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:39.97,-12.24,-0.6533333333333333,-47.57333333333334,-103.76634146560977,-36.222317072926835,-10.939593498048781,2.1055718475073313,2.334310850439883,2.096774193548387,0.15835777126099707,0.1436950146627566,0.14076246334310852,42.75,-84.99,0.3,"[[0.40642133]
 [0.01295599]
 [0.91359392]]",[-0.20784903 -0.01410614 -0.9780592 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-32.95363700255461,-27.087408097204136,14.376178865127818,[ 0.18255172 -0.18830252 -0.30167281  0.91662999],[ 0.26980753 -0.30525057 -0.34821653  0.8442578 ],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.00,-13.56,2.706666666666667,-47.29333333333334,-92.54682927048782,-35.91743902414635,-23.622520327317073,2.0850439882697946,2.3313782991202348,2.1173020527859236,0.15835777126099707,0.1466275659824047,0.1436950146627566,42.75,-84.99,0.3,"[[0.39970649]
 [0.0692312 ]
 [0.91402503]]",[-0.23414824  0.04942175 -0.97094392],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-44.47124695447805,-31.26978774585147,41.4870382979672,[ 0.4110901  -0.10422294 -0.42914807  0.79748006],[ 0.36716349 -0.10428191 -0.53099072  0.75654815],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.02,-14.773333333333333,5.733333333333333,-46.89333333333334,-86.02243902658537,11.765487805121952,-109.53715447365855,2.0879765395894427,2.334310850439883,2.1466275659824046,0.16129032258064516,0.1495601173020528,0.1436950146627566,42.75,-84.99,0.3,"[[0.37536562]
 [0.11269307]
 [0.9200005 ]]",[-0.25785405  0.10635927 -0.96031193],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-51.219522232367574,-37.14705875546553,62.74923661389497,[ 0.56257779 -0.03191475 -0.49935762  0.65812586],[ 0.61056007 -0.01903797 -0.55771208  0.56197081],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.05,-15.080000000000002,7.800000000000001,-46.54666666666667,-86.02243902658537,11.765487805121952,-109.53715447365855,2.0879765395894427,2.334310850439883,2.1466275659824046,0.16129032258064516,0.1495601173020528,0.1436950146627566,42.75,-84.99,0.3,"[[0.37536562]
 [0.11269307]
 [0.9200005 ]]",[-0.26483843  0.14535917 -0.953274  ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-53.04654798778368,-38.96092479809426,66.64426217416339,[ 0.58782947 -0.0180574  -0.51570157  0.6230428 ],[ 0.65601822 -0.0161736  -0.56207469  0.50343873],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.08,-15.080000000000002,7.800000000000001,-46.54666666666667,-80.90048780707318,18.960609756341466,-97.89081301024392,2.099706744868035,2.346041055718475,2.1730205278592374,0.16422287390029325,0.15249266862170088,0.1466275659824047,42.75,-84.99,0.3,"[[0.36149637]
 [0.13386229]
 [0.92271407]]",[-0.26483843  0.14535917 -0.953274  ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-52.862563862415264,-39.51660266345011,70.96382454688762,[ 0.61170287 -0.00334182 -0.516835    0.59890735],[ 0.68115647 -0.01248523 -0.55513422  0.477175  ],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.10,-15.040000000000001,9.786666666666667,-46.25333333333334,-52.60780488024391,13.350853658780489,8.511626014146342,2.1055718475073313,2.3519061583577714,2.19941348973607,0.16715542521994134,0.15542521994134897,0.1466275659824047,42.75,-84.99,0.3,"[[0.34063886]
 [0.16795729]
 [0.92507055]]",[-0.26523818  0.18279406 -0.94669691],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-53.01810537325411,-40.68175532830876,78.22571498185934,[ 0.64970304  0.0226624  -0.52095233  0.55315554],[ 0.65941056 -0.05820181 -0.55227154  0.50674096],[0.31347656 0.18164063 0.16699219 0.164063  ]
17:50:40.13,-14.56,11.093333333333334,-46.160000000000004,6.35560975390244,-4.514999999756098,-1.6713008151219513,2.1055718475073313,2.3519061583577714,2.19941348973607,0.16715542521994134,0.15542521994134897,0.1466275659824047,42.75,-84.99,0.3,"[[0.34063886]
 [0.16795729]
 [0.92507055]]",[-0.25705242  0.20737976 -0.94388436],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-52.94693015649843,-40.804280176019084,78.01935733056652,[ 0.64885671  0.02051966 -0.52108374  0.55410797],[ 0.64739824  0.02359491 -0.52493086  0.55205651],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.16,-14.56,11.093333333333334,-46.160000000000004,6.35560975390244,-4.514999999756098,-1.6713008151219513,2.1055718475073313,2.3519061583577714,2.2023460410557183,0.16715542521994134,0.15542521994134897,0.1495601173020528,42.75,-84.99,0.3,"[[0.34063886]
 [0.16795729]
 [0.92507055]]",[-0.25705242  0.20737976 -0.94388436],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-52.94693015649826,-40.804280176018736,78.01935733056554,[ 0.64885671  0.02051966 -0.52108374  0.55410797],[ 0.64545342  0.03564668 -0.52036941  0.5579739 ],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.19,-15.106666666666667,10.440000000000001,-46.2,30.319024388048785,-26.954024390000004,-48.683495937073175,2.093841642228739,2.343108504398827,2.1700879765395893,0.16715542521994134,0.15542521994134897,0.1436950146627566,42.75,-84.99,0.3,"[[0.35940094]
 [0.14697933]
 [0.9215357 ]]",[-0.26644171  0.1948038  -0.9439599 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-53.85067198688301,-40.602066328344115,74.53111635714421,[ 0.63137007  0.01097445 -0.52530233  0.57035853],[ 0.6502514   0.10659952 -0.52162589  0.54195579],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.21,-16.706666666666667,8.933333333333334,-46.0,-0.6565853680487805,-42.31987804853659,-97.58593496146342,2.0791788856304985,2.3313782991202348,2.131964809384164,0.16422287390029325,0.15249266862170088,0.1466275659824047,42.75,-84.99,0.3,"[[0.39039898]
 [0.10402936]
 [0.91474943]]",[-0.29494223  0.16631291 -0.94092991],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-55.686591729247745,-40.3565116451073,68.52348851801341,[ 0.60039571 -0.00527912 -0.53402865  0.5952399 ],[ 0.64645209  0.09349632 -0.55782268  0.51204686],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.24,-18.773333333333333,8.293333333333333,-46.0,-0.6565853680487805,-42.31987804853659,-97.58593496146342,2.0791788856304985,2.3313782991202348,2.131964809384164,0.16422287390029325,0.15249266862170088,0.1466275659824047,42.75,-84.99,0.3,"[[0.39039898]
 [0.10402936]
 [0.91474943]]",[-0.32909681  0.15255894 -0.93189112],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-57.55366403007851,-42.27387611422431,73.01966039749131,[ 0.62592428  0.01310548 -0.54894118  0.55381461],[ 0.66127657  0.11145393 -0.57358861  0.47041198],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.27,-18.773333333333333,8.293333333333333,-46.0,-28.339512197317074,-31.58817073146342,-99.72008130292684,2.06158357771261,2.3167155425219943,2.099706744868035,0.16715542521994134,0.15542521994134897,0.1466275659824047,42.75,-84.99,0.3,"[[0.40758446]
 [0.08715518]
 [0.90899884]]",[-0.32909681  0.15255894 -0.93189112],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-57.80339256096972,-41.01862597175347,68.05187110815386,[ 0.59916297 -0.00090484 -0.54680116  0.58481742],[ 0.6509831   0.07322057 -0.5841516   0.47919377],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.29,-18.773333333333333,8.293333333333333,-45.74666666666667,-6.449268294878049,-12.075975609512197,-85.39081301024392,2.0557184750733137,2.310850439882698,2.0850439882697946,0.16715542521994134,0.15542521994134897,0.1436950146627566,42.75,-84.99,0.3,"[[0.41339337]
 [0.07858738]
 [0.90715486]]",[-0.33056948  0.15324162 -0.93125766],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-57.97462978803125,-40.724389672001784,66.34771493882137,[ 0.58986585 -0.00615459 -0.54682577  0.5941397 ],[ 0.64916611  0.07205936 -0.56280844  0.50659399],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.32,-19.8,7.32,-45.26666666666667,30.37999999780488,-4.69792682902439,-57.220081302926836,2.0527859237536656,2.30791788856305,2.06158357771261,0.16422287390029325,0.15249266862170088,0.1436950146627566,42.75,-84.99,0.3,"[[0.43218439]
 [0.04352124]
 [0.90073445]]",[-0.35024782  0.13559169 -0.92679089],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-58.708007882916235,-39.7348245755239,60.475896267345036,[ 0.55673699 -0.02373901 -0.54747089  0.62430441],[ 0.61032181  0.07134707 -0.5290457   0.58525852],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.35,-20.226666666666667,6.386666666666667,-45.2,30.37999999780488,-4.69792682902439,-57.220081302926836,2.0527859237536656,2.30791788856305,2.06158357771261,0.16422287390029325,0.15249266862170088,0.1436950146627566,42.75,-84.99,0.3,"[[0.43218439]
 [0.04352124]
 [0.90073445]]",[-0.35765212  0.11811149 -0.92635557],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-58.57035029283931,-39.477539582582835,60.24197678439509,[ 0.55487031 -0.02374338 -0.5460668   0.62718916],[ 0.60925546  0.0667623  -0.51810782  0.59658601],[0.16699219 1.2539063  1.0429688  0.16699219]
17:50:40.37,-20.226666666666667,6.386666666666667,-45.2,77.5141463392683,1.4606097563414635,-22.76886179073171,2.0469208211143695,2.2991202346041058,2.0175953079178885,0.16422287390029325,0.15249266862170088,0.14076246334310852,42.75,-84.99,0.3,"[[ 0.45607301]
 [-0.00868068]
 [ 0.88990003]]",[-0.35765212  0.11811149 -0.92635557],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-55.80710373731084,-34.4918998217768,44.821405259881146,[ 0.45003745 -0.07182255 -0.51307647  0.72736535],[ 0.48113911  0.02388543 -0.44728281  0.75357331],[0.16699219 1.2539063  1.0429688  0.16699219]
