Yaw,Pitch,Roll
168.81456885517068,3.4366888325123486,-2.8060880060882485
167.71527720269418,4.7962034331924945,-5.210261928610185
167.47388083055534,4.865761571422204,-3.9738876023500183
167.70057919893054,4.924112365541124,-3.769629790281534
167.61938999636547,5.092047011905901,-4.118372939244182
167.77017017203045,5.029072767016956,-4.393346947981631
168.14813994593354,5.70290546601491,-4.766396210281031
167.79822814462273,5.186049693555273,-4.130509220450912
167.91497457333958,5.25418107382487,-3.8014180552899752
167.97877020747396,5.400749870274979,-3.782207234933344
167.89005160721834,5.401671288871448,-4.610019248498129
167.9078515231667,5.408463175089151,-4.451680467494649
167.9057782282671,5.445193769078648,-4.282373557938711
167.85009922082497,5.855804455849785,-4.522629666814726
167.95115842389558,5.126635130599594,-4.044403962893626
167.71284349840838,5.401520818420076,-4.504389684226775
167.72676672599553,5.540292686010807,-4.4118028371473414
167.54065079233217,5.051524314722411,-3.904159672168421
167.74717851511306,5.3876224739999286,-3.81313864395806
167.44920733435512,5.286301756578675,-4.657885304973413
167.63747670062818,5.002737223600579,-4.166066371048915
167.52605801920444,5.321916313772272,-4.158561580625834
167.32426924873673,5.938474954832625,-4.966805326021902
166.37119752116686,4.712707851489605,-1.3305696678631558
166.61282527925846,4.63949818286013,-3.0326648955036832
168.01198983219152,5.656769593987773,-5.2110160578216735
167.61602409924356,5.206199051919797,-4.276745966527712
167.42219745575989,5.021310944698867,-4.243794801856389
167.15122907915818,5.422306310841998,-3.730626269271845
167.35792383723378,5.428657663220331,-4.072484511536881
166.73837878344918,5.372803674170839,-3.8082701819867295
167.29445006333899,5.449833080795217,-4.164406451177826
167.76197484545474,5.277346644746897,-4.313142953274163
166.7453400025794,3.6835607126859764,-2.90085775302019
168.41878122031838,9.612060397585509,-8.52038142543398
167.84925228036604,6.715136481857131,-5.560618465522457
166.83803440683562,7.754106726274397,-4.688380807594201
166.07006210892155,4.890921260465754,-2.230455407870268
168.627396695227,5.799785091559605,-5.008063182369386
169.19654913002825,6.946661812802329,-6.352010804914978
171.25250996553828,24.259669404399595,-0.6410468915768281
172.205828067219,23.867475021324584,-2.5045392310359307
169.55068658476014,22.309883357976982,0.05421109539840332
174.37464949069948,22.50400042573975,-1.1831342878079893
174.13318630467225,21.598299313001945,-0.5647468953565526
172.53613288141293,18.62107899357429,-0.31333549645938286
162.340090240665,-0.7422059788562576,-0.051505180235640914
170.81901962986416,17.17674043509035,4.861476484664206
172.3457296748627,15.264526590446925,3.5937109451112828
