timestamp,timestamp_unix,lat,lon,alt,az,el,range,source
2024-04-13 14:04:15-04:00,1713031455,42.3094303,-84.223407,3822.453,,,,LoRa 433
2024-04-13 14:04:15-04:00,1713031455,42.3093853,-84.2233858,3824.33,,,,LoRa 915
2024-04-13 14:04:16-04:00,1713031456,42.309256,-84.22326009999999,3809.413000000001,,,,LoRa 433
2024-04-13 14:04:16-04:00,1713031456,42.3092125,-84.22323949999999,3811.045000000001,,,,LoRa 915
2024-04-13 14:04:17-04:00,1713031457,42.3090305,-84.2230537,3797.856,,,,LoRa 915
2024-04-13 14:04:18-04:00,1713031458,42.3088589,-84.2228688,3784.783,,,,LoRa 915
2024-04-13 14:04:19-04:00,1713031459,42.3086878,-84.2227252,3770.945,,,,LoRa 915
2024-04-13 14:04:21-04:00,1713031461,42.3084225,-84.2224287,3743.690000000001,,,,LoRa 433
2024-04-13 14:04:22-04:00,1713031462,42.3084225,-84.2224287,3743.690000000001,,,,LoRa 433
2024-04-13 14:04:24-04:00,1713031464,42.30841,-84.22244,3746.0,,,,APRS primary
2024-04-13 14:04:42-04:00,1713031482,42.3052271,-84.2190849,3486.827,,,,LoRa 433
2024-04-13 14:04:43-04:00,1713031483,42.3050599,-84.218949,3473.6830000000004,,,,LoRa 433
2024-04-13 14:04:43-04:00,1713031483,42.3049225,-84.2187356,3461.07,,,,LoRa 915
2024-04-13 14:04:45-04:00,1713031485,42.3047412,-84.21859719999999,3448.938,,,,LoRa 433
2024-04-13 14:05:07-04:00,1713031507,42.3014172,-84.2149187,3161.092,,,,LoRa 915
2024-04-13 14:05:08-04:00,1713031508,42.3014251,-84.2149237,3160.8500000000004,,,,LoRa 433
2024-04-13 14:05:09-04:00,1713031509,42.3012798,-84.2147588,3148.152,,,,LoRa 433
2024-04-13 14:05:10-04:00,1713031510,42.3011156,-84.21461819999999,3135.503,,,,LoRa 433
2024-04-13 14:05:11-04:00,1713031511,42.3009776,-84.2144539,3123.4040000000005,,,,LoRa 433
2024-04-13 14:05:13-04:00,1713031513,42.3006612,-84.214101,3099.597,,,,LoRa 433
2024-04-13 14:05:14-04:00,1713031514,42.3005018,-84.21394099999999,3087.6540000000005,,,,LoRa 433
2024-04-13 14:05:15-04:00,1713031515,42.3003411,-84.2137406,3074.376,,,,LoRa 433
2024-04-13 14:05:26-04:00,1713031526,42.29912,-84.21225,2964.0,,,,APRS primary
2024-04-13 14:05:31-04:00,1713031531,42.298001,-84.2110038,2863.036,,,,LoRa 915
2024-04-13 14:05:34-04:00,1713031534,42.2977625,-84.2106495,2838.6420000000003,,,,LoRa 433
2024-04-13 14:05:35-04:00,1713031535,42.2976386,-84.2105031,2826.8720000000003,,,,LoRa 433
2024-04-13 14:05:37-04:00,1713031537,42.2973678,-84.2101545,2802.4840000000004,,,,LoRa 433
2024-04-13 14:05:38-04:00,1713031538,42.2973678,-84.2101545,2802.4840000000004,,,,LoRa 433
2024-04-13 14:05:39-04:00,1713031539,42.2970725,-84.2098445,2778.282,,,,LoRa 433
2024-04-13 14:06:03-04:00,1713031563,42.2940548,-84.2058045,2487.021,,,,LoRa 433
2024-04-13 14:06:27-04:00,1713031587,42.29153,-84.20215,2226.0,,,,APRS primary
2024-04-13 14:06:28-04:00,1713031588,42.2911548,-84.20164539999999,2187.985,,,,LoRa 433
2024-04-13 14:06:51-04:00,1713031611,42.2885272,-84.1977777,1920.135,,,,LoRa 433
2024-04-13 14:07:09-04:00,1713031629,42.2867705,-84.1947512,1708.832,,,,LoRa 433
2024-04-13 14:07:25-04:00,1713031645,42.2855411,-84.1924956,1538.162,,,,LoRa 433
2024-04-13 14:07:28-04:00,1713031648,42.28548,-84.19234,1532.0,,,,APRS primary
2024-04-13 14:07:46-04:00,1713031666,42.284431,-84.18963819999999,1297.0390000000002,,,,LoRa 433
2024-04-13 14:07:47-04:00,1713031667,42.2843983,-84.1894894,1285.305,,,,LoRa 433
2024-04-13 14:07:49-04:00,1713031669,42.2843302,-84.1892342,1261.9250000000002,,,,LoRa 433
2024-04-13 14:07:59-04:00,1713031679,42.2839635,-84.1879852,1143.672,,,,LoRa 433
2024-04-13 14:08:30-04:00,1713031710,42.28353,-84.18447,807.0,,,,APRS primary
