Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q
1718050171.0855103,0.52,-26.48,-11.946666666666667,-2.1951219512195124,0.0,0.7317073170731708,-0.01318359375,-0.92919921875,-0.3095703125,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.02932551319648094,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.01789719 -0.91138004 -0.41117649],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-30.94368093647207,53.70032813442214,113.88368897710461,[0.65493865 0.4369233  0.23499598 0.57002657],[0.66196114 0.422471   0.22141138 0.57818917]
1718050171.1100156,0.5866666666666667,-26.453333333333337,-11.466666666666667,-2.5,0.3658536585365854,0.853658536585366,-0.009033203125,-0.927734375,-0.31640625,0.34310850439882695,0.36363636363636365,0.2668621700879765,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.47622433 0.53614908 0.69696094],[ 0.02034381 -0.91732074 -0.39762895],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-26.924636177358128,55.10630985051751,109.12605089455526,[0.64005937 0.42899917 0.24685322 0.58766249],[0.65104397 0.41793991 0.2291182  0.59073923]
1718050171.1433027,0.7200000000000001,-25.94666666666667,-11.746666666666668,-2.378048780487805,0.1829268292682927,0.9146341463414634,-0.00341796875,-0.923583984375,-0.3193359375,0.34310850439882695,0.36656891495601174,0.2668621700879765,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.49361668 0.52926663 0.69008652],[ 0.02527122 -0.91069975 -0.41229521],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-29.52930181995656,53.496025720120464,112.3047588871395,[0.65327679 0.43141332 0.23469027 0.57622258],[0.65461963 0.41884967 0.22398068 0.58810777]
1718050171.1644056,0.7866666666666667,-25.880000000000003,-12.186666666666667,-2.25609756097561,0.6097560975609757,0.1829268292682927,-0.0048828125,-0.919189453125,-0.315673828125,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.02932551319648094,0.05278592375366569,0.06744868035190615,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.0274899  -0.90437113 -0.42586049],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.81780404772522,52.49256053019184,115.67773997649454,[0.66566948 0.43450817 0.22916761 0.56175528],[0.66520667 0.41935756 0.22205159 0.57648279]
1718050171.1911693,0.76,-25.986666666666668,-12.120000000000001,-2.8658536585365857,-0.12195121951219513,1.402439024390244,-0.010009765625,-0.938720703125,-0.303955078125,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.02932551319648094,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.02649549 -0.90595999 -0.42253342],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.65466195871441,52.74864711791766,115.36787180334633,[0.66366936 0.43498231 0.23056713 0.5631804 ],[0.6665106  0.42120633 0.21536871 0.57616418]
1718050171.2185373,0.7333333333333334,-26.14666666666667,-11.773333333333333,-3.2926829268292686,-0.1829268292682927,1.707317073170732,-0.010009765625,-0.904541015625,-0.321533203125,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.02556554 -0.91152775 -0.41044314],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.115410428607067,53.624045713572954,114.45211934564679,[0.65743405 0.43649545 0.235786   0.56714826],[0.66333938 0.42188173 0.21392171 0.57985703]
1718050171.2454553,0.7333333333333334,-26.213333333333335,-11.693333333333333,-1.524390243902439,-0.3658536585365854,0.9756097560975611,0.012939453125,-0.8701171875,-0.335205078125,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.02554051 -0.91295727 -0.4072551 ],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-30.97664108694943,53.84833678666526,114.22870200187208,[0.65588669 0.43687443 0.23716396 0.56807274],[0.65969752 0.428207   0.2204036  0.57694038]
1718050171.2721756,0.7466666666666667,-26.213333333333335,-11.773333333333333,-0.426829268292683,0.9756097560975611,-1.402439024390244,-0.009765625,-0.9296875,-0.326416015625,0.3460410557184751,0.36656891495601174,0.26392961876832843,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.48292861 0.55763792 0.67514436],[ 0.02597502 -0.91190866 -0.40957037],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.08841959869481,53.678658846290645,114.42439212430469,[0.65716369 0.4365711  0.23618967 0.5672354 ],[0.66212887 0.42741604 0.2353067  0.56879843]
1718050171.2992585,0.7733333333333334,-26.186666666666667,-11.840000000000002,-1.0975609756097562,0.6707317073170732,-0.3658536585365854,-0.021484375,-0.941650390625,-0.30078125,0.34310850439882695,0.36656891495601174,0.26392961876832843,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.49775064 0.54133706 0.67764186],[ 0.02689916 -0.91086116 -0.41183539],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.453303312885378,53.15989487451179,114.60712627329512,[0.6589155  0.43664849 0.23150776 0.56707373],[0.66284422 0.42697163 0.23284311 0.56931262]
1718050171.326499,0.7733333333333334,-26.22666666666667,-12.0,-3.231707317073171,-0.426829268292683,1.6463414634146343,-0.006591796875,-0.93310546875,-0.3134765625,0.34310850439882695,0.36656891495601174,0.26392961876832843,0.03225806451612903,0.05278592375366569,0.06451612903225806,42.3,-83.7,0.3,[0.49775064 0.54133706 0.67764186],[ 0.02680349 -0.90900788 -0.41591616],[ 0.19183003  0.19043592 -0.96277484],[0.4040646  0.2734554  0.87289973],-31.60987778576346,52.87612460237205,114.86560959885799,[0.66081761 0.43613278 0.22976009 0.56596694],[0.66430215 0.42476417 0.21633484 0.57574065]
