Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q
17:53:22.93,-18.826666666666668,-32.88,-31.853333333333335,-63.278536587560986,-3.1735365851219512,-13.0127642297561,1.3841642228739004,1.4545454545454546,1.0909090909090908,0.12316715542521994,0.11436950146627566,0.11436950146627566,42.75,-84.99,0.3,"[[ 0.48407346]
 [-0.53860042]
 [ 0.68962488]]",[-0.31656859 -0.63486752 -0.70478902],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-4.917097319471931,-13.577158973730624,-58.162477422228704,[ 0.47776594  0.12391257 -0.02017521 -0.86947015],[ 0.46302658  0.06206104  0.06880017 -0.88148815]
17:53:22.96,-18.44,-31.38666666666667,-33.413333333333334,-79.13219512414635,10.05817073195122,-30.939593498048783,1.4486803519061584,1.530791788856305,1.155425219941349,0.12609970674486803,0.11730205278592376,0.11436950146627566,42.75,-84.99,0.3,"[[ 0.48948894]
 [-0.51513097]
 [ 0.70359126]]",[-0.30969557 -0.60521379 -0.73335184],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-5.604411033322488,-14.155147879023046,-56.76616845040592,[ 0.46587868  0.13133451 -0.0158175  -0.87490463],[ 0.43618375  0.0841225   0.09679059 -0.89067319]
17:53:22.99,-18.44,-31.38666666666667,-33.413333333333334,-88.76634146560977,-3.051585365609757,-65.20788618097562,1.5161290322580645,1.6070381231671553,1.2258064516129032,0.12609970674486803,0.11730205278592376,0.11730205278592376,42.75,-84.99,0.3,"[[ 0.48993375]
 [-0.49673569]
 [ 0.71639275]]",[-0.30969557 -0.60521379 -0.73335184],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-5.287170836986508,-15.116642911749146,-56.309673370925864,[ 0.46190946  0.13742234 -0.02168755 -0.87594771],[ 0.40351865  0.07724892  0.08704156 -0.90754012]
17:53:23.02,-16.746666666666666,-29.813333333333336,-35.66666666666667,-94.01024390463415,-18.112560975365856,-69.96398374195122,1.5161290322580645,1.6070381231671553,1.2258064516129032,0.12609970674486803,0.11730205278592376,0.11730205278592376,42.75,-84.99,0.3,"[[ 0.48993375]
 [-0.49673569]
 [ 0.71639275]]",[-0.27726194 -0.57213489 -0.77187271],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-7.6879832810114905,-14.483621761122505,-54.74457932621078,[ 0.44757196  0.14226883  0.00123218 -0.88285752],[ 0.3848848   0.08511272  0.10848138 -0.91260687]
17:53:23.05,-16.746666666666666,-29.813333333333336,-35.66666666666667,-94.01024390463415,-18.112560975365856,-69.96398374195122,1.5865102639296187,1.6803519061583578,1.2873900293255132,0.12903225806451613,0.11730205278592376,0.11730205278592376,42.75,-84.99,0.3,"[[ 0.48830919]
 [-0.48756518]
 [ 0.723764  ]]",[-0.27726194 -0.57213489 -0.77187271],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-7.5527166094391,-15.039004341134628,-54.604256587427685,[ 0.44609189  0.14598302 -0.0018727  -0.88299914],[ 0.38420898  0.07404079  0.10325807 -0.91446115]
17:53:23.07,-16.213333333333335,-27.933333333333334,-37.45333333333333,-106.69317073390245,-30.612560975365856,-51.79325203463415,1.651026392961877,1.7624633431085044,1.3548387096774193,0.13196480938416422,0.12023460410557185,0.11730205278592376,42.75,-84.99,0.3,"[[ 0.49922401]
 [-0.46116339]
 [ 0.73355553]]",[-0.26725538 -0.5339509  -0.80216644],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-8.366353390164642,-15.244400396140897,-52.41949193261206,[ 0.42790916  0.15061803  0.00644139 -0.89116018],[ 0.38765188  0.06338128  0.1135248  -0.91259024]
17:53:23.10,-15.853333333333333,-25.680000000000003,-39.10666666666667,-100.22975609975612,-34.27109756073171,-13.50056910780488,1.6979472140762464,1.8328445747800586,1.4134897360703813,0.13196480938416422,0.12023460410557185,0.12023460410557185,42.75,-84.99,0.3,"[[ 0.51810899]
 [-0.43242161]
 [ 0.737953  ]]",[-0.26139727 -0.49013642 -0.83152736],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-9.052470622723135,-14.988194444815043,-49.6051906680188,[ 0.40526983  0.15084608  0.01648301 -0.90151547],[ 0.40435788  0.05766935  0.12073308 -0.904761  ]
17:53:23.13,-16.573333333333334,-22.666666666666668,-40.52,-100.22975609975612,-34.27109756073171,-13.50056910780488,1.6979472140762464,1.8328445747800586,1.4134897360703813,0.13196480938416422,0.12023460410557185,0.12023460410557185,42.75,-84.99,0.3,"[[ 0.51810899]
 [-0.43242161]
 [ 0.737953  ]]",[-0.27666512 -0.4328079  -0.85798236],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-9.970890266310107,-14.375633287152606,-49.32704546608462,[ 0.40256146  0.1492562   0.02633969 -0.90275859],[ 0.40313144  0.05388758  0.12870876 -0.90444194]
17:53:23.15,-16.573333333333334,-22.666666666666668,-40.52,-91.63219512414635,-27.0149999997561,-17.22008130292683,1.7419354838709677,1.903225806451613,1.4780058651026393,0.13196480938416422,0.12316715542521994,0.12023460410557185,42.75,-84.99,0.3,"[[ 0.53141879]
 [-0.39187234]
 [ 0.7510194 ]]",[-0.27666512 -0.4328079  -0.85798236],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-9.101273845434527,-15.370253323094428,-47.141758104356185,[ 0.38531736  0.15362682  0.01875991 -0.90971281],[ 0.3816488   0.06425585  0.12274482 -0.91386492]
17:53:23.18,-16.826666666666668,-20.186666666666667,-41.74666666666667,-95.04682927048782,-11.710121950975612,-70.5737398395122,1.7917888563049853,1.9560117302052786,1.530791788856305,0.1348973607038123,0.12609970674486803,0.12023460410557185,42.75,-84.99,0.3,"[[ 0.52386791]
 [-0.37732044]
 [ 0.76366989]]",[-0.28224909 -0.38476333 -0.87880181],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-9.97336950932711,-15.856366631214295,-46.5062892126403,[ 0.378525    0.160237    0.02485143 -0.91127676],[ 0.31697737  0.09060775  0.13094764 -0.93496968]
